Urgent,High,Verified,Frequent,Which category does the property fall under?,What will the project consist of?,What is the intended material for the fence or gate?,What is the desired height of the fence?,What is the estimated length of the fence?,How many access gates are to be included in the fence design?,Should the professional be responsible for supplying the materials?,Please indicate any supplementary fence-related services you may need?,When would you like the work to start?,How likely are you to hire a professional?,base_value,predicted_value,Credits,Lead Id
-0.0003967819037567018,0.28946930303325147,-0.0003000550023332752,0.0008355783835682355,-0.0014551755001325315,0.3063856732049091,0.09294668717421702,0.009293273443212692,-0.7005749129187576,-0.007618593975281705,-0.0027010394829946023,0.0007822020689893535,0.7523705299542012,1.0287577343804626,9.241698662846215,11.009493085705769,11,47201361
0.006844921357043669,-0.5436929633242734,-0.0015338937346368845,0.0008355783835682355,-0.004495254872451627,-0.5961266574620984,0.08006400997110122,-4.828430378661394e-05,-0.6512916916846604,-0.0015397052273860223,-0.006325967232437588,-0.0005489500773971802,0.8022154404963877,-0.18740664488351086,9.241698662846215,8.138648600251676,8,47201359
0.004945700311449069,0.3132957858063704,0.000611507691041831,0.0011054145260138504,-0.004308290461467225,-0.6106014232178189,0.0995830237652155,0.013066724957303145,-0.697196911799823,-0.012742498875622978,-0.004640279574722923,0.00047883771566569985,-0.3151963523554699,1.0235536766377569,9.241698662846215,9.053653577972108,9,47201313
-0.0003568685218813885,0.45373968758503036,0.00011318500056121828,-0.002381006274851122,-0.003152158929312559,0.26504148916528875,0.10682195124316193,-0.009439127832470216,-0.7845333981224732,-0.015562760519960741,-0.0025401504506672654,0.000762106924989904,-0.24482122334528578,-0.014187968665017293,9.241698662846215,8.991202420103328,9,47201197
0.0020420849379363983,-0.5149932059030528,-0.0001384088829095015,0.0011054145260138504,0.006635658394746141,0.24915656821424434,0.10404195342377752,-0.010225389013997714,-0.7907070308487708,-0.009602331545745576,-0.0063113370783338275,0.0008914187528164329,-0.22771771014475498,-0.05146426071823793,9.241698662846215,7.994412086959948,8,47201191
-0.005147811340736748,0.3422897696667348,-0.0013283844738726518,0.001794908764760422,-0.0017300405943443294,0.08745631593180808,0.11706720912123537,-0.02095198173437976,2.151484934441085,0.011406518848294961,-0.00031971686863276267,0.0003100207656255136,0.7204233661355928,0.0765135803522175,9.241698662846215,12.7209673518616,13,47201151
-0.0003586228536354177,-0.4741830602781481,0.003446506604268443,-0.003743142672055962,0.001545488005003736,0.22335212015082184,0.08757798263580831,0.0137206237336905,1.079762947844319,0.007745281304305125,-0.007811784931129398,0.0013517132597560754,-0.207053784445128,-1.0307056412985462,9.241698662846215,8.936345289905542,9,47201037
-0.001486430730263006,0.4274676568726944,-0.00028306900733137547,-0.0019490032221523312,-0.0060254722792668376,-0.6526177118134028,0.10517726783419011,-0.01662086467283278,-0.736105509611242,-0.010224307931383257,-0.005102577395585006,0.0011645654692523815,-0.2890691373550309,-0.07475321113568492,9.241698662846215,7.981270857868177,8,47200971
0.0014940128065367947,0.2880347844572505,-0.0003000550023332752,0.0008355783835682355,-0.0013316564225080375,0.3052227497850717,0.0939118823934985,0.009215046275226213,-0.6982651563548781,-0.0071420180275476265,-0.0027010394829946023,0.0007822020689893535,0.7517037797814927,1.0277695077233417,9.241698662846215,11.010928281230928,11,47200894
-0.0014268033066836422,0.4168675871476632,0.0003056123968062721,0.00350703332793532,-0.005713176973718255,-0.8748157329352046,0.0997403349882262,0.005496832757311235,-0.6782365992621877,-0.011469954649563333,0.0015732840044830685,-0.00034538595941904066,-0.2550554806502777,-0.06742261860888954,9.241698662846215,7.874703595122695,9,47200872
-0.0008165399019018586,-0.46037638038284523,0.0026255309425608064,-0.002151447576476202,-0.0020565316991626795,0.24512897815392098,0.09649103372517315,-0.012871050334224568,-0.8048586216312805,-0.019905477606467034,-0.004467202964883033,0.001152380344654203,-0.22310928677651085,-1.1126909749712879,9.241698662846215,6.943793072167481,7,47200862
0.006873036633193589,-0.4863295321039261,-0.0002843354271117412,-0.002381006274851122,-0.006204920912780201,-0.6280270304505886,0.08730354601641724,-0.011141518693068309,-0.761196596779224,-0.0100621599064792,-0.0054156035311696705,0.00086111085124134,-0.24165374119298613,-0.12042825219230611,9.241698662846215,7.063611658882579,7,47200848
-0.0003967819037567018,0.28839485741745774,0.000950812835462796,0.0008355783835682355,-0.0013908684782616752,0.30689635704896084,0.09292160293237536,0.009368400501356648,-0.7004199564161092,-0.007581963549402339,-0.002668920549305838,0.0008082576420860649,0.7532697914419831,1.02712294652742,9.241698662846215,11.00980877668005,11,47200739
-0.0008919812280756583,-0.5326049609864866,-0.001785133971976769,-0.0018774251265776009,-0.0023802710835216572,0.2167436876034339,0.10419587264370787,-0.0022574234016402785,1.1668188651257907,-0.014568429623441275,-0.0039484675088084335,0.0006618509239282493,-0.21672568055905403,0.002190953070124347,9.241698662846215,9.955270118723618,10,47200733
-0.0009093630047175981,-0.45992494485003277,-0.0005597823212896449,0.00020137196299199072,-0.0018455068724709685,0.24177707337029805,0.08471378342009578,0.016571419219140508,-0.7939769708535742,-0.013356287442628031,0.011874587473721812,-0.0003194355243329083,-0.21088140591451426,-1.1133868079386657,9.241698662846215,7.001676393570234,7,47200585
-0.006123872018138191,-0.4539916708721299,0.0014328059618148657,0.0034033285357621137,-0.0010372280203765972,0.13070939488394107,0.0900644809202867,-0.017839383615301296,-0.6121149194987253,-0.01945580222439745,-0.0010228302439397627,0.0007991007352506586,-0.238161714326674,-1.1322020469595675,9.241698662846215,6.986158306104022,7,47200569
-0.0010637229138562676,-0.46148420016441116,0.0026255309425608064,-0.002151447576476202,0.0030186554358057564,0.2405033825174554,0.0896907601062787,0.016208607848772906,-0.8002459128292925,-0.01924317645861231,-0.007517614182454737,0.0016339257700725414,-0.22420478130346358,-1.1154264758890673,9.241698662846215,6.964042194149521,7,47200542
-0.0010156817857758487,-0.456355075860482,-0.0014092295592785734,0.002348557025094689,-0.006166020370424467,0.26807297067254243,-0.7019126960018147,-0.034805647865535194,1.0897425763166408,-0.0006381674985772458,0.036092642291177555,0.0011798621372298627,-0.23829483009459132,-1.0146759433183015,9.241698662846215,8.183861978934118,8,47200523
-0.0010068284322135882,-0.5276901626120648,0.0006137781792199225,0.0008714414028380006,-0.00276356615459389,0.21786496276558587,0.10073628986652161,0.011066747107998575,1.1561886689183414,-0.018586111559326234,-0.0038905103408996234,0.0011761237799845822,-0.21525008949355698,0.02787352677571574,9.241698662846215,9.988902933049767,10,47200486
-0.0003169028796889278,-0.49167197081992015,0.003556859002350547,0.000731873591395029,0.02993583022936969,-0.9352608431603002,0.05067089325791698,0.0038517265093547495,-0.6965725925952356,0.006128486367970308,-0.014880779233473692,0.0013253774433888866,0.8440028176064139,-1.090881659848155,9.241698662846215,6.952317778317598,8,47200477
-0.0005309712965352655,-0.4559263700470535,-0.0012006706262316618,0.0017347943765796095,-0.003336843099709599,0.20505705554208037,0.09642618640594329,0.014880191388410765,2.1529150934505563,-0.02364793449267887,-0.0046964709761631125,0.0007329161682800568,-0.2106492340977829,-1.0175640190454045,9.241698662846215,9.995892386496507,10,47200442
-0.0010947629010176732,-0.500341558620053,0.011575213169363935,0.00350703332793532,-0.0056868031794613805,-1.7399838588782903,0.11182274354093391,0.01565694613840123,-0.7443430003105121,-0.01380690556843196,-0.007263802645207536,0.0007744538250162546,-0.2619589336846018,-0.14910839109450555,9.241698662846215,5.961447035965783,6,47200262
-0.000405459203481711,0.3334309928073015,4.061060287557279e-05,0.0011054145260138504,-0.004893205102856156,0.29230066966764345,0.10052958621765071,0.01441800675870139,-0.7627368083087795,0.0020901294906706556,-0.0032041976450521074,0.00021800153846670666,-0.29470099844719466,1.0598512853260607,9.241698662846215,9.979742691074236,10,47200248
0.00016973368915027776,0.45278759446324063,5.01178470449276e-07,-0.004091480008869674,0.0008996076204504351,0.28226524361929517,0.06289409210090095,-0.008287398626732235,-0.7860644641366608,0.07550449740348454,0.018662676821436297,0.001991265315587968,-0.25270156110324493,-0.004387871554198287,9.241698662846215,9.081341099628526,9,47200181
-0.0007948661557064902,0.41383575297912006,-0.00017803621448945708,0.0010402573832640973,-0.00888133044650459,0.2329049541210285,-0.7838996018540316,-0.01328195652076079,2.195761613743643,-0.012070565302465976,0.021751757961561473,0.00039172288861861587,-0.23302767884120693,0.08251036149504105,9.241698662846215,11.137761048083327,11,47200144
-0.00040858467101278427,-0.47262315186447723,-0.0012006706262316618,0.0017347943765796095,-0.004796862552569876,0.22959021031542695,0.09212475989836401,0.013080681869333404,1.086319699343317,0.005066295597671563,-0.004289888316888688,0.0016568243450967616,-0.21091586235942245,-1.0328288604872031,9.241698662846215,8.944208047714197,9,47200035
-0.0005067070192601449,-0.47262315186447723,-0.0012006706262316618,0.0017347943765796095,-0.004526564546813823,0.22920400690176446,0.0918080116829072,0.01406444809231585,1.0854725434370833,0.00392649983919832,-0.004424225615288448,0.0009365782595690906,-0.21195989250002126,-1.0341767609428143,9.241698662846215,8.939427572320724,9,47199955
-0.0013983454835799424,0.37502367455745833,0.002735753582901491,-0.001756985428169445,-0.00442268430122104,-0.6238573735560704,0.10804228195093851,0.005498152600699287,-0.6872220648320907,-0.003998901883054082,-0.005363861015309975,0.000954687696207344,0.789800840614071,-0.12001212314514692,9.241698662846215,9.075721714203848,9,47199937
-0.00042829084378010217,0.4533009659905259,-0.0010306900843079332,-0.007678984892288505,-0.00659548482457827,-1.8464455447036554,0.118096138846386,-0.0352192848141187,-0.68628032499986,-0.020995981757284666,-0.0032026267060454193,0.0008011306071213221,-0.27483043638414667,-0.08988056520713807,9.241698662846215,6.841308683073041,6,47199919
0.000917411347087053,0.28877167385898617,-0.0003000550023332752,0.0008355783835682355,0.010047549101382405,0.3015560000623805,0.09181728239281231,0.0005176320569697097,-0.6977478188141168,-0.004467560733210587,-0.005946250813658708,0.0010087967382603196,0.7605353555256582,1.0305838176793891,9.241698662846215,11.019828074629388,11,47199859
0.0004797791665312836,0.2868884273643001,0.0009542831411780896,-0.001756985428169445,-0.0013079215317423787,0.30662389091987685,0.09772235109023207,-0.011065791857753424,-0.6972849476230273,-0.009614518966687897,-0.0034813624784896897,0.000773976523276207,0.7570065499832892,1.0277241128899237,9.241698662846215,10.995360506038951,11,47199576
0.00029361401362369585,0.4547972829117309,-0.00019910377489948118,0.00350703332793532,-0.006899614930167944,0.2936003218174086,0.10509104360360855,0.004948216951592797,-0.6854662102729181,-0.028048239611794024,-0.0030014106947413547,0.0010667761317694415,-0.23445727644291764,-0.012146802564242005,9.241698662846215,9.134784293312205,9,47199569
-0.0025391029198699798,0.27600366954509964,-0.0017799262472532823,0.0008355783835682355,-0.006614350886471623,-1.597993747870834,0.11674154804126205,-0.002775504790468522,-0.683733194089181,-0.001414208503849811,-0.0027971382739414644,0.0006698357199415518,0.7613123133419695,0.950319074732272,9.241698662846215,9.047933509028455,9,47199395
0.0014940128065367947,0.2880347844572505,-0.0003000550023332752,0.0008355783835682355,-0.0013509069023948245,0.30581301874203193,0.09607023747829173,0.001213699204204921,-0.6984571559794723,-0.005048229055004972,-0.00269824466710061,0.0007822020689893535,0.7571458337325666,1.0292694061416607,9.241698662846215,11.014502844255007,11,47199361
-0.0019877027584518734,0.29201035585796986,0.00014218993058670647,-0.0018774251265776009,-0.0019642111082119862,0.25548679894932513,0.10483645677708235,-0.009245869772500337,1.2259519309021834,-0.018616022189764537,-0.00255765114081164,0.00031934993280167306,-0.2911189166576216,1.1641682995199976,9.241698662846215,11.957246245962226,12,47199199
-0.0011771767478742211,-0.5131788566639287,-0.0001384088829095015,-0.002381006274851122,-0.002119421192002166,0.2536479707132502,0.10197404652972744,0.013887715463505843,-0.7919681893281387,-0.016854809987262295,-0.0033214305620688604,0.0007226451978890471,-0.24353064636594018,-0.055206655460586986,9.241698662846215,7.982054439285024,8,47199172
-0.0003967819037567018,0.28839485741745774,0.000950812835462796,-0.001756985428169445,-0.004952217870203601,0.30931043026884125,0.09056289410042248,0.019070470694720155,-0.7053675065231471,-0.036138444691221586,-0.002811676099585367,0.0007745863314712686,0.7580658231174267,1.031629102286364,9.241698662846215,10.989034027382298,11,47199138
-0.0007329107258643817,-0.498761867095358,-0.0001384088829095015,0.0011054145260138504,-0.0022332333193296463,0.25900613388077837,0.10501869190399939,-0.01795110585352053,-0.8059993383120763,0.005379269734406499,-0.003673313953310058,0.0006749040782340976,-0.23625933390620343,-0.007724906204001309,9.241698662846215,8.039408658717074,8,47199104
-0.0007256061715451097,-0.5131788566639287,-1.3716636628651613e-05,0.0011054145260138504,-0.003702535792122443,0.25150393750721656,0.10015160129541521,0.012814234477678018,-0.7995046928695121,-0.013384328540465203,-0.0037708370624943244,0.000693772936015453,-0.23120770898537701,-0.05526825918403018,9.241698662846215,7.9872110816824495,8,47199015
0.0003509914381502346,0.45715292855515555,-1.1507245719631637e-05,0.0014022204570859902,0.006554799218763678,0.28144645860312845,-0.7861119866167584,0.023532931504091213,-0.7862274021507599,-0.017161097593888973,-0.045453612709039304,0.0011101929009366318,-0.2548028882487632,-0.04539395500235415,9.241698662846215,8.078086735956242,8,47198984
-0.00363249445579564,0.2495915430719437,0.0002934313749584478,0.0010964714383863731,-0.030279228646371566,0.299874557931315,-0.4813655996478159,0.015349393428775095,1.2319786863317785,0.0003649540441674906,-0.03556163303695357,0.0009331189501335408,0.7601578525981747,1.0789910292257006,9.241698662846215,12.329490745454617,12,47198963
-0.001024668096246182,-0.4611758925491108,-0.0008772345123633118,0.001001709733840644,0.005009943092553972,0.24336327675083144,0.09213222924038438,-0.004220367279726326,-0.8011985708681595,-0.018302826570376553,-0.007772714499955177,0.0016078701969758301,-0.2219372245478062,-1.1163815512711333,9.241698662846215,6.951922641665919,7,47198706
-0.001158552149874832,0.32939790966870963,-0.0007440347687641172,0.0014022204570859902,-0.0038245237587321637,-1.594514014052541,-0.7953384705718094,-0.04363083849079578,-0.7290697324820661,-0.007852720937844443,-0.025865175318102077,0.0004398740951084392,-0.31644507601596844,1.0002591826063414,9.241698662846215,7.054754711126963,7,47198702
-0.0010512992223190476,-0.46032048350850613,-0.0008772345123633118,0.001001709733840644,-0.003893405054080615,0.24682119796794158,0.09255968739278822,0.016649559910437834,-0.8110714831994219,0.004094736686899446,-0.004840835252936896,0.0011206377079031771,-0.21498674054117523,-1.11116131661672,9.241698662846215,6.995743394338499,7,47198677
-0.000490127439757829,0.39461643139882746,0.0004729143946035183,0.0008355783835682355,-0.0034909303190266013,0.2895208070273945,0.09793269093547974,0.00546260787136098,-0.7352287606431331,-0.010119154681996848,-0.011635732530426973,-0.0136693283893305,0.7907139253413047,-0.06301288298289034,9.241698662846215,9.98360670121219,10,47198485
-0.005059025599245847,-0.502033231073437,-0.0001384088829095015,0.00171917717452893,0.019519945702735252,0.28613024535023507,-0.1972616688707886,0.027602236509936286,-0.7769290172741015,0.0022228263137685517,0.10057270209321978,0.0010705105985709437,-0.2505208668527173,-0.08570238574969637,9.241698662846215,7.862891702286312,8,47198438
-0.0019582773880797307,0.2953368909727364,0.00033043036126845183,0.001142936718062673,-0.02275800295173116,0.256939004540814,-0.786921502364816,-0.022314481134307274,1.214719505861898,-0.026604310917275047,-0.0403519011232754,-0.00027760425070821014,-0.29330124497187415,1.1254545836244976,9.241698662846215,10.941134689823423,11,47198347
-0.0015579818251734475,0.2751718477782733,-0.0017799262472532823,0.0008355783835682355,-0.005140133402884928,-1.5906445740337105,0.1215481960826333,-0.009406490577453993,-0.656572323856761,-0.0051462409600114755,-0.001720143781993895,-0.0008280239864828929,0.7595255104490577,0.9581263883814063,9.241698662846215,9.084110345249426,9,47198273
-0.0010557237083223593,-0.5131788566639287,-0.0001384088829095015,0.0011054145260138504,-0.0027748032940214775,0.2556139214236226,0.10551712503975004,-0.004372033671207544,-0.7931051497176737,-0.011808070853704755,-0.0034519616582290216,0.0006047454318852858,-0.23245367476606782,-0.05492886512734355,9.241698662846215,7.9872723209240775,8,47198197
0.0012816793866928422,-0.457032839092198,0.004214476274825425,0.0018286251749204921,-0.00442237918340152,0.2274267796958894,0.11642948379543416,-0.011914069262652425,2.9158310065394746,0.008040041110450867,-0.0020657136462809145,0.0032508743683256226,-0.17332573791910869,-1.006125223785616,9.241698662846215,10.865115666302968,11,47198174
-0.0010512992223190476,-0.4599572642248547,0.0026255309425608064,-0.002151447576476202,-0.0035398710347192483,0.2469003470226669,0.09522906230984059,-0.004002293223076439,-0.8099912510815883,0.0035755698618291747,-0.00482910683244069,0.0010606176885508503,-0.21470137656688573,-1.112703589338453,9.241698662846215,6.978162291570848,7,47198101
-0.0001499675359772973,0.4051376272966598,7.554881435471356e-05,0.001838499168752816,-0.004080709987155726,0.23352934055133942,0.10263684952802317,0.011782002676010284,2.1898896256291174,-0.018452528332955218,-0.0024025192895456697,-0.0025641092185944014,-0.23943305574970677,0.12015482112680119,9.241698662846215,12.039660087523336,12,47198080
-0.004621050438722267,-0.442089111641297,0.0032330047254835684,-0.0017813065795894954,0.016127272336497193,-1.2073304773889861,-0.5512024693255088,0.02687698065037222,1.2421770399877103,0.15121509447987996,-0.008396269671355896,-0.005708180620544102,-0.22322215769571294,-1.0356570559150249,9.241698662846215,7.201319975749417,8,47167618
-0.001024668096246182,-0.4611758925491108,-0.0008772345123633118,0.001001709733840644,0.005009943092553972,0.24336327675083144,0.09213222924038438,-0.004220367279726326,-0.8011985708681595,-0.018302826570376553,-0.007772714499955177,0.0016078701969758301,-0.2219372245478062,-1.1163815512711333,9.241698662846215,6.951922641665919,7,46937857
-0.0010428706670116855,-0.46037638038284523,0.0026255309425608064,-0.002151447576476202,-0.0017810509401826032,0.24443386321227217,0.09588494273751623,-0.0072345778723852516,-0.8043464803471034,-0.014524125214511597,-0.004447372383941831,0.0009147314658064566,-0.21376040732707022,-1.112510694612587,9.241698662846215,6.963382323880254,7,46752937
-0.0005184836877262106,0.3334309928073015,4.061060287557279e-05,-0.002381006274851122,-0.002148947935932218,0.29017151629137067,0.10415638508433453,-0.0007752275054460634,-0.7547954398789881,-0.018631948415434307,-0.0024634366723820665,0.00025776558458286516,-0.3078032786169296,1.0656720915081408,9.241698662846215,9.945910255737132,10,47197831
0.0012262779217945391,0.45513156195043525,-1.1507245719631637e-05,0.0011054145260138504,-0.04991881777083162,0.2750383369584944,0.10613211235085572,-0.013776768186099842,-0.7939590055769149,0.033295568167095065,-0.0031638161891293036,0.001478624768095386,-0.26732784873275817,-0.016511076421522178,9.241698662846215,8.970437719366023,9,47197676
-0.0013049999475788152,0.27400702331646387,0.0002559119577045693,-0.001756985428169445,-0.004828021944709299,-0.5828113500405752,0.1081506904982126,-0.0026420531107754918,-0.6446499946357636,-0.0008822524341132906,-0.005075415041493789,0.0008564211968841541,0.7688926515720823,0.994382804522411,9.241698662846215,10.144293093326793,10,47197634
-0.004260055267156638,-0.4922894453142855,-0.0003143091361794273,-0.002381006274851122,-0.009981680168494123,-0.8107237213536193,0.08672776355558953,-0.030125968551042628,-0.7510996294801369,0.005471643274053661,0.0007402669087369409,0.0014225323308235088,-0.22045476660155439,-0.10905865772907966,9.241698662846215,6.905371629039022,8,47197550
-0.0005332254625028554,-0.51955817548687,0.0008798179054676404,-0.0039727013704308825,-0.004718697302464925,0.21919824083951434,0.10784676539158938,0.00307116560907457,2.1835997328348826,-0.02032093473811271,-0.003606586503013109,5.6504289619154125e-05,-0.19693028310550448,0.045000035974322374,9.241698662846215,11.051710321721787,11,47195747
-0.0009531768740716871,-0.46037638038284523,0.0026255309425608064,-0.002151447576476202,-0.003779760982589657,0.2464195619829801,0.09620539980647469,-0.007906768741883247,-0.8100131394811804,0.0029314583768123557,-0.004871361444279081,0.0009227892673447464,-0.21476825377724887,-1.111739819481057,9.241698662846215,6.974243294480754,7,47194662
-0.00020762041160278204,0.2446743518121489,0.00044500357471221046,0.001794908764760422,-0.0023841788163558647,0.3005162040321955,0.1080452477770145,-0.01969806096737967,2.2203796407794405,0.012562052990029526,-0.002721680338472247,-0.00023571745883662888,0.7335459459954814,1.141030667110707,9.241698662846215,13.979445427690063,14,47194187
-0.0005905752252885772,-0.46032048350850613,-0.0005597823212896449,0.001001709733840644,-0.003932342910569527,0.24572863518950577,0.09191654579004523,0.01791652178473013,-0.8135656916932208,0.0060914838557311396,-0.004987396392475727,0.000935341918425843,-0.20788356575947806,-1.1074478068407974,9.241698662846215,7.006001256466865,7,47193393
-0.001221641857042623,0.4533825905449466,7.82510237573902e-05,0.0011054145260138504,0.010188279409726175,0.26562048729465326,0.10096729859478322,-0.009302377174426954,-0.7851395021671039,-0.012140152739644595,-0.0066488073368261395,0.0008907904323057168,-0.24272192731564488,-0.01565450512911567,9.241698662846215,9.001102860952596,9,47193362
-0.0005876419097619443,0.419558780546147,-0.00019049091189300433,-0.0018774251265776009,-0.002086987791806205,0.223537856193774,0.09999841236463823,0.011016310125636955,1.1879723201227828,-0.01661703684769116,-0.0030584824784299406,0.0006296376499698139,-0.24218869595837528,0.07876807514079347,9.241698662846215,10.99657329396542,11,47193269
-0.00085886508942155,-0.5605867230342421,0.004600705625668933,-0.001756985428169445,-0.001252663124345236,0.26364882586436605,0.09079155724032661,0.009127824114534252,-0.7109910877151795,-0.008464964121054148,-0.0037341495931821774,0.0008968593385563219,0.7986208675566753,-0.11659182050530904,9.241698662846215,9.005148043975439,9,47193099
0.0026386059195286572,-0.5343174526676262,-0.001734716185650183,0.0007649042882469677,0.0010515990180935777,0.23017474582278308,0.08085037689225824,0.0008375098977832088,1.1990134334596951,-0.005746513419326521,-0.003984052105086197,0.001333402351672512,0.8059712444137955,-1.0616666394742258,9.241698662846215,9.956885111058156,10,47192735
0.0014940128065367947,0.28884456890871807,0.0007890386450747598,0.0008355783835682355,-0.003658155581249867,0.30493052269607024,0.09717014813207649,-0.005741555670956254,-0.6938704165942974,-0.004967766337586073,-0.010617726447848634,-0.013294958806804083,0.7585574219571042,1.0318690739753758,9.241698662846215,10.994038448911995,11,47192732
-0.005904049669438463,-0.4827461355316914,-0.004552594574381622,-0.002917677350509817,0.023441972702780936,-1.6388198246495242,-0.7704314077129437,-0.03827945001007738,-0.7976222505124346,-0.0005708550169080722,-0.027384488896294912,0.0006254226588902049,-0.3073021980351586,-0.15709143753267232,9.241698662846215,5.032143688715852,5,47192542
-0.0002478077439992629,0.43481531233798537,7.554881435471356e-05,0.001838499168752816,-0.0062626670590384065,0.2523371070430449,0.1025952526738493,0.01134168367849679,1.1036034486514603,0.003874893498833515,-0.002767150936167956,0.000578614636887473,-0.23511610848723144,0.05824733938059947,9.241698662846215,10.966612628504041,11,47192419
-0.0018391739361651486,0.3133608218270787,-0.0007739576191768668,-0.0019490032221523312,-0.00508943639766765,-0.6178684479562835,0.10194967678166629,0.013076874744891765,-0.6932936431604196,-0.007688665926438399,-0.004877687838490335,0.0007180325906376121,-0.3431229033654933,1.0156986076629844,9.241698662846215,9.009999757031187,9,47192391
0.0008889758861415778,0.286643209429394,0.0007250663885518135,0.0019323299670936985,-0.003522631628733612,0.28766554299200353,0.11862902032819918,0.007717776963388609,2.951410490930715,-0.005994601562142132,-0.015328571492767703,-0.007744088607664232,-0.2579750189054532,1.1862969853084626,9.241698662846215,13.793043148843402,14,47191973
0.001479020314126156,-0.47667180742512183,-0.0014667103524793794,0.0007677366106647942,0.003319280070789665,0.21110695909377497,0.09099754082734575,0.01666116247940819,1.1838845428410016,0.07655770674593809,-0.004967998798478196,0.0016324450611352225,-0.2070926852596872,-1.0338700950371942,9.241698662846215,9.104035760017439,9,47191864
-0.0006118292237273377,0.4541094869857725,7.478071804209658e-05,-0.002381006274851122,-0.0023354650968832815,0.26702729545214077,0.10084064051754164,0.013967372997127216,-0.788459392633777,-0.02043328852194656,-0.002773865601333039,0.0007621471120320144,-0.259163177677245,-0.018856390925514867,9.241698662846215,8.983465970673594,9,47191757
-0.0025913554463923836,0.3773872413292267,-0.0006161792528045167,0.0011323843146403753,-0.003986533529632196,0.30186323542411303,-0.7739148815558348,0.014082085451259873,-0.7972397659158715,0.006202654614984238,-0.04436194444416572,0.0006229589377539979,0.803414247632471,-0.1159552541492208,9.241698662846215,9.007737556256743,9,47191373
0.0038620769389121293,0.45061348384993444,-1.1507245719631637e-05,0.0011054145260138504,-0.005221736439369858,0.2706458084955569,0.10570207712016501,-0.0030419588503954593,-0.8039144754487232,0.0022532042537379746,-0.0031372308308981207,0.000899094751863615,-0.2465967304129957,-0.01752099855745346,9.241698662846215,8.997335184996844,9,47191320
-0.0008897473223412801,0.30374912001804577,-0.00016732787035655502,-0.00502791388222865,-0.006103629074716597,0.27958365992331025,0.1027181853870238,0.018500413112332335,1.117168104971241,0.010129466533833184,-0.0031858568089121794,0.000773847199867272,-0.30143447489356673,1.1342084273904316,9.241698662846215,11.89172093753018,12,47191252
0.003969429864405231,-0.46151472974049124,-0.0008772345123633118,0.001001709733840644,-0.001559653312821691,0.2443765955917389,0.0956700050056336,-0.0028260534021949555,-0.802666583523827,-0.017120429893384095,-0.004414631743350751,0.0011606058903673496,-0.22307262698696934,-1.1117064611278384,9.241698662846215,6.962118604688959,7,47191162
0.0008178994132536957,0.25136055982508515,0.00044500357471221046,-0.0032752052209925296,-0.0005335934797207943,0.31980650985633086,0.09497725800790355,0.0031984224612383975,1.977521881714565,0.006412119771105371,-0.0034659469219454966,1.7738937594075365e-05,0.6307200457659591,1.0540068416059285,9.241698662846215,13.573708198157238,11,47191117
-0.000913677608131826,-0.48200767466745936,0.00045370455400202213,-0.002917677350509817,-0.00817513803499709,0.2660329231889649,-0.7944854753723997,-0.03377758165154842,-0.7902531259496328,-0.02329564753006686,-0.044942673411293564,0.0003832063948064383,-0.2617899435085401,-0.07636587914502604,9.241698662846215,6.989644002754384,7,47190802
-0.0016275848093826025,0.4528330536804452,0.0006420667800906188,-0.007678984892288505,-0.007444980263591287,0.31246379163528704,0.09851741299423232,0.008779107844973601,-0.6667292068186493,0.011679335281083288,-0.003411966300894475,0.0041013838974364855,-0.23981169274247335,-0.010107982894074271,9.241698662846215,9.19390241623841,9,47190620
7.095979598879241e-05,0.28984412065423404,-0.0003000550023332752,0.0008355783835682355,-0.0036616785542319206,0.31052687385920064,0.09469292151506312,0.0013807628378900395,-0.7316457307860056,0.007037956546446799,-0.0034573406728934594,0.0007992076828546212,0.7546852539436185,1.0205429189424733,9.241698662846215,10.983050411992087,11,47190596
0.0013977275368109152,0.39371623759343166,-0.0006161792528045167,0.0008355783835682355,-0.0013811234088246603,0.2865556438425182,0.0981768233209209,0.007804048649342715,-0.735397663794435,-0.00845882056984981,-0.002999746830726484,0.000854412995215832,0.7882219796616655,-0.06298711647561141,9.241698662846215,10.007420464497436,10,47190378
-0.0010512992223190476,-0.4601942781380255,-0.0008772345123633118,0.001001709733840644,-0.0038175581378935256,0.24786068178500245,0.09551998870690676,-0.007154102061468345,-0.8093952559183523,0.0033265024136380343,-0.004838499727132764,0.0011206377079031771,-0.21402629629440653,-1.1129990995010803,9.241698662846215,6.976174559680462,7,47190376
-0.0008864532538750634,-0.4621709983137637,-0.0005597823212896449,0.001001709733840644,-0.007056107561741056,0.2478126597004293,0.09351688333863235,-0.0003589929857853333,-0.807316792476306,-0.05787725729386536,-0.005712842394458715,0.00158694770356813,-0.22952551650563333,-1.1193378996910899,9.241698662846215,6.894814220524877,7,47190356
0.008018207125779137,-0.4347780867995333,-0.0017830837236223465,0.001001709733840644,-0.006321487650489109,-0.5872688225107927,0.07244439658634323,-0.012161971529526899,-0.7871712266267683,-0.008290742509030414,-0.008879703232298452,-0.0021487321694503986,-0.23747504867817748,-1.1197638184080296,9.241698662846215,6.117120252454457,6,47190206
